"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
246,6,3489.02598,13178.49532,90.07518,327.85093,69.07498,13.60118,15249.8862,32.97243
247,6,4070.81439,9256.52811,116.40946,1449.11174,54.78583,13.29953,13938.66849,12.96418
248,6,4465.46957,10654.57506,136.10962,2326.65449,45.73303,13.23018,13645.66049,11.13859
249,6,4649.71714,8582.51962,99.81359,1184.64347,70.7407,12.75338,11834.27329,11.53846
250,6,4933.9879,9625.6798,125.28164,967.24776,58.03889,12.68219,14750.25618,20.46012
251,6,5000.26638,10168.79027,90.90115,450.1124,62.84908,12.07648,13174.34777,22.43527
252,6,5301.01653,12908.25821,133.7692,3350.13535,81.95697,15.75516,12329.93701,8.96181
253,6,7495.07083,13227.18874,108.57785,3761.55467,96.69687,14.34425,8468.12045,5.44509
254,6,7886.16388,14952.49903,136.16773,1555.9209,76.63628,10.38916,7080.93016,13.23009
255,6,8436.15924,17141.59491,263.04875,8063.07882,20.94505,14.67808,14442.26331,12.71498
256,6,8458.2172,6623.9494,178.23491,1136.84589,70.23008,13.69813,13394.47064,36.03781
257,6,8832.94125,16194.23794,150.22271,1199.66008,88.58992,11.08962,6634.99129,20.81268
258,6,9130.50604,15143.23083,110.14917,820.34501,85.43004,11.91002,9546.75409,17.96534
259,6,8998.57898,16636.21787,145.20654,1225.11672,95.65369,15.91807,13839.75882,26.17939
260,6,9448.19271,16796.85426,351.04298,15387.87374,0,14.83783,14857.19547,12.03091
261,6,9559.23961,9190.99315,105.88475,1544.66934,84.49101,12.77774,9758.18557,10.13651
262,6,9704.93687,15414.54836,147.82299,2503.90387,97.38216,17.4644,13912.26467,15.03457
263,6,9825.97518,12572.21984,447.00791,25790.67518,0,13.86181,10672.30194,11.08132
264,6,9950.02883,14134.74711,137.10971,1194.0647,90.59709,13.50437,10358.84786,20.90475
265,6,10087.93153,13463.33119,451.86154,31288.15584,0,9.7697,4550.13096,7.60169
266,6,10206.6953,13102.96612,499.5865,30703.48775,11.12518,11.86095,7502.15301,10.311
267,6,10412.26059,14898.00511,131.87662,952.94195,82.14452,11.36912,8643.34874,20.7598
268,6,10509.13363,17382.56966,79.46555,336.714,77.19686,12.27774,11625.98491,23.5032
269,6,10602.2819,16026.72753,295.06669,4242.40431,66.4987,13.02032,11028.51673,25.53905
270,6,10791.05262,9242.50595,92.62255,351.67534,81.86681,16.1832,16524.16931,38.03823
271,6,11036.64817,9558.92353,131.31114,1403.7862,69.32221,15.21914,15294.91918,18.42408
272,6,11222.22208,11120.9584,140.04612,683.42344,78.33677,15.23931,16069.4802,41.07317
273,6,11391.92789,19977.49735,443.8874,24540.29148,0,12.49232,9513.90692,10.58919
274,6,11531.82808,20893.21578,139.63436,928.14435,106.8724,12.53421,8376.23155,25.61845
275,6,11711.74233,20636.70004,567.69195,40949.07695,0,14.99057,12987.69086,11.92058
276,6,12075.42356,20228.79538,77.82939,237.82284,98.81169,13.07886,10759.4134,33.19681
277,6,12493.30232,5607.4674,228.22279,2243.54175,46.12377,12.52797,13908.54905,27.79451
278,6,12650.02079,7477.02036,340.69202,12241.0535,0,10.63932,8967.5531,10.90904
279,6,13507.61297,7406.00935,80.72394,559.47589,85.90406,12.68366,11531.8752,15.59672
280,6,13555.5495,8515.76722,167.7269,1221.61114,60.01282,14.76663,16895.31273,32.12813
281,6,14293.83355,17596.5061,136.49148,1947.11971,67.76827,14.3275,11950.70443,13.93556
282,6,14728.20021,7313.22869,455.3637,27307.97563,0,11.28991,7174.24702,9.41346
283,6,14697.70194,17917.93013,199.53371,2116.92319,74.64742,11.71856,8703.30066,21.63643
284,6,14909.15531,17222.29973,389.4353,16883.0071,0,14.20122,14535.43844,12.87098
285,6,15821.68078,17666.58858,241.35791,2747.68983,70.6561,14.88167,14707.98052,29.70312
286,6,16121.39208,16840.2267,203.85503,4038.40626,62.77384,16.65598,14565.68124,16.68694
287,6,17782.40466,14246.70678,145.15078,1544.76978,61.93979,11.87155,9170.6539,16.46105
288,6,18023.74401,13372.39761,105.97511,377.98081,76.99148,11.48432,10417.42175,33.29418
289,6,18905.54399,13247.5642,94.53228,419.35392,74.35936,11.42392,9443.60543,24.48824
290,6,18966.25133,13914.43165,73.43319,297.05467,87.71129,12.04502,10082.4863,22.64129
